Date,BND,SPY,TSLA
2015-02-23,0.0020571360897418955,-0.00014210531516734015,-0.04500019733692018
2015-02-24,0.004105122446345755,0.002841023387649466,-0.015578320500655551
2015-02-25,0.0009614976127840791,-0.0008502500296745374,-0.001714777553045277
2015-02-26,-0.0027622866268637303,-0.0011810106064005232,0.016833573717678796
2015-02-27,0.0008432770604136497,-0.0034063460214144303,-0.0185820116516362
2015-03-02,-0.0032325585665352596,0.006313431807096981,-0.02955644716492234
2015-03-03,-0.0012100005219158882,-0.004103686555832042,0.011300918070464405
2015-03-04,0.0,-0.004215882735775556,0.014431779204036044
2015-03-05,0.0006055410851557586,0.0010939761543073967,-0.008940979178158281
2015-03-06,-0.005810790002484412,-0.0140641312165396,-0.03364400833280279
2015-03-09,0.0012175521922344057,0.0041444095206844,-0.015473474370690798
2015-03-10,0.0038916347405555385,-0.016221609988230634,-0.0029337926038629503
2015-03-11,0.0010900551425720995,-0.0023423108246735103,0.017969786081706296
2015-03-12,0.0007268291306665731,0.012714361541260377,-0.013781390917263936
2015-03-13,-0.0009671869875663708,-0.00613233279826686,-0.012508496633278132
2015-03-16,0.001936694626355484,0.013360325921410565,0.037205883869277256
2015-03-17,0.0008450952858984895,-0.0029724963274441185,-0.00495657224609003
2015-03-18,0.006157311527456688,0.012021546294865182,0.030709164308927006
2015-03-19,-0.002999785566514479,-0.004561766860464833,-0.025210528438961433
2015-03-20,0.0026474206557844937,0.008827277920024912,0.012420115455768377
2015-03-23,0.000479714868800718,-0.0019485902219823492,0.007825204316233458
2015-03-24,0.0016799409119421238,-0.005619155361185957,0.010469325694766773
2015-03-25,-0.001557089241504106,-0.014653576680675018,-0.036783689389238594
2015-03-26,-0.0032384956016786592,-0.002381516748645507,-0.020020535165919506
2015-03-27,0.0009630511884066717,0.0022894560933586217,-0.028412417028683246
2015-03-30,0.0012022267855900104,0.012200239971603244,0.030108169094502424
2015-03-31,0.001080241476943522,-0.008739678564575026,-0.009445338842494988
2015-04-01,0.003979480439388894,-0.0035363152510923257,-0.0062510704017435526
2015-04-02,-0.0013168146877952092,0.0035975017934759546,0.018177920738268627
2015-04-06,0.0008391928747908395,0.006733229863961743,0.06335084074758979
2015-04-07,0.0005990111387637054,-0.0026465373614125154,0.0007385693434276419
2015-04-08,-0.0007185724940754756,0.003377282515959701,0.02174665976455148
2015-04-09,-0.0021564461080584296,0.00442330643814226,0.011653015949509848
2015-04-10,-0.0004809988055777259,0.005457090176374857,0.0038555516327911654
2015-04-13,0.0002402666503615869,-0.004522907903364737,-0.005310595640134919
2015-04-14,0.001801820406192478,0.001913219925738785,-0.011059221524362783
2015-04-15,0.0009594237665322414,0.004486937000721669,0.0017834849910411954
2015-04-16,-0.0002394839023986961,-0.00028499818828198187,-0.005437155028403029
2015-04-17,0.0016774839358544291,-0.011503536567316619,0.0004354513000803806
2015-04-20,-0.0010766667059871615,0.009136552053981895,-0.007350472676152187
2015-04-21,-0.0011978102704652827,-0.0011908184984206205,0.02016856020521529
2015-04-22,-0.003716160146984837,0.004913990469990859,0.04789641514821552
2015-04-23,0.0019256473199524837,0.002516184326698534,-0.0038279091473925053
2015-04-24,0.0015613597073553809,0.002320527119527682,-0.0007776197845633659
2015-04-27,-0.0007196695489917193,-0.004157963692631883,0.060065042656655576
2015-04-28,-0.003119527197311789,0.0031786110859526318,-0.004621129472000773
2015-04-29,-0.003129796967269227,-0.004114169709826698,0.00854744301337429
2015-04-30,0.0010864914299892892,-0.010020878978259318,-0.027532837607318394
2015-05-01,-0.003032907334016066,0.01084140997261862,-8.840630703377261e-05
2015-05-04,-0.0014542289246394224,0.0028478928813151505,0.01982033262823535
2015-05-05,-0.0015787793448349685,-0.011452167410928693,0.010585201507501196
2015-05-06,-0.002796145212155765,-0.0041168294629168045,-0.01081772507834955
2015-05-07,0.0020726478008266103,0.003989667457875878,0.027643952080381284
2015-05-08,0.002676879307617286,0.013166360154518442,-0.000802367109835278
2015-05-11,-0.005218291134692299,-0.0047728803826021515,0.012171892568897835
2015-05-12,-0.001220026516955297,-0.0029911018779568144,0.021921607801995036
2015-05-13,-0.0004882209777894442,0.00019040590703234272,-0.006374116918974937
2015-05-14,0.001954673998661338,0.010427336102362572,0.0037831669775971744
2015-05-15,0.004025170847160364,0.0010836326235816873,0.019418271142708665
2015-05-18,-0.003643750789645628,0.003107050444661974,-0.0003617094762363715
2015-05-19,-0.0021950928387068913,-0.00032837502861959855,-0.006472295749399448
2015-05-20,0.0,-0.0007042742315054307,-0.011289082211751178
2015-05-21,0.0031774291077331096,0.0029123836605877695,0.005197378373454464
2015-05-22,-0.0006097522274932654,-0.0023886413342625312,0.008590523912465953
2015-05-26,0.0024376744380583126,-0.01075191384791796,-0.0010898750183484518
2015-05-27,0.0004864773129558131,0.00949239311511052,-0.00012128073379813475
2015-05-28,0.000121208399774142,-0.0011283450567376452,0.016246998689338543
2015-05-29,0.00036402881148611677,-0.006212908116217664,-0.0025849904207780883
2015-06-01,-0.0033336919873183657,0.002036445936715481,-0.005382784466743784
2015-06-02,-0.002808718490036277,-0.0009923361676109632,-0.004409611340134401
2015-06-03,-0.004408047531549331,0.0026495834330337864,0.0025769365731915794
2015-06-04,0.0024599805729117463,-0.008446698100640582,-0.01232978096437809
2015-06-05,-0.003925768873209612,-0.0017133928030675927,0.013093670696398219
2015-06-08,0.00123187245778289,-0.00614950118316282,0.028698768522178453
2015-06-09,-0.0029520679145588202,-0.0001440524594421566,-0.00113150446221999
2015-06-10,-0.002098797624897397,0.011993278936063945,-0.020703187995237737
2015-06-11,0.004699424851454914,0.0032235867232095483,0.0028321502750325855
2015-06-12,-0.0007384994851579174,-0.007654794133424625,-0.0028638677326909834
2015-06-15,0.0001232496926197868,-0.004285535891647707,-0.0012366685227346297
2015-06-16,0.002586242643369152,0.005451609283188219,0.010943373157369374
2015-06-17,0.00036836269653117704,0.001616984583539871,0.028800573289696096
2015-06-18,-0.0007363896114433999,0.01039964013236716,0.005683373161624372
2015-06-19,0.0028252835998390236,-0.004439253992364001,0.0023674530537807215
2015-06-22,-0.004778463444658154,0.0051227579740593665,-0.010361630404811084
2015-06-23,-0.002338874935447155,0.000708004685251451,0.030332307745169373
2015-06-24,0.0018508397299592527,-0.007262594809993361,-0.009339929636816735
2015-06-25,-0.0013549432327961686,-0.0030402565333824683,0.013651601690611415
2015-06-26,-0.0018497326155393345,-0.00019055188797678646,-0.006324607704336294
2015-06-29,0.005066460742637835,-0.02097054666454068,-0.018982328906347767
2015-06-30,-0.000983783397660476,0.0020934434690524917,0.02381499635902573
2015-07-01,-0.002429619990520937,0.008015407392233831,0.003317596250232091
2015-07-02,0.002472348183149009,-0.0009155262132441999,0.04038639915454456
2015-07-06,0.0034522597299697644,-0.0028460289341860623,-0.001071274437522196
2015-07-07,0.0009833254090048094,0.00628855424694752,-0.04232804124569667
2015-07-08,0.0028232455216978813,-0.016777003021426595,-0.04823057784907436
2015-07-09,-0.003304356063572045,0.0018086049939403104,0.011609720385955313
2015-07-10,-0.004667514903767156,0.012591646989426941,0.004768851945843755
2015-07-13,-0.0023450248589973466,0.01103738953524891,0.011614881028806812
2015-07-14,0.0018556187864493534,0.004338071546510003,0.013312443878506386
2015-07-15,0.002839408034527313,-0.0003321896361524468,-0.009448430502932648
2015-07-16,0.0,0.00802429822258599,0.013452917723576485
2015-07-17,0.00012327977913417776,0.000847671390741489,0.029923479333326286
2015-07-20,-0.0013544260762289317,0.0005176640140047706,0.027670547578698246
2015-07-21,0.0018490207240635659,-0.003950892301790576,-0.054878507378390284
2015-07-22,0.00036883781063612453,-0.0017948197591626247,0.004123425201304931
2015-07-23,0.0023369814695417546,-0.005630087907402714,-0.0025011922264167596
2015-07-24,0.0006135849430448648,-0.010372011920751767,-0.0066990980175530845
2015-07-27,0.001962229225096479,-0.005817126718457577,-0.046720231391331746
2015-07-28,-0.0017133394790772583,0.0122829123310495,0.04667806507496031
2015-07-29,-0.0008585256767438265,0.0068794226967878735,-0.003776200204621105
2015-07-30,0.00036854981533918085,0.0002371397078502202,0.011257673505236987
2015-07-31,0.003434050961519386,-0.0015181677049233011,-0.0023988239767867015
2015-08-03,0.0023148148148148806,-0.003372991083635646,-0.023144884928617437
2015-08-04,-0.003421683942925635,-0.001954310553748062,0.02419330078904558
2015-08-05,-0.0015933075181672196,0.0032955831162093663,0.014458436896063187
2015-08-06,0.0006131113288978529,-0.008187979840335147,-0.08884613070827718
2015-08-07,0.002087385698887223,-0.0019197686896136323,-0.014707655017798138
2015-08-10,-0.0020830375959991487,0.0125997055709266,-0.005649254943673188
2015-08-11,0.0038055630052291622,-0.009023430638466445,-0.015634065274604314
2015-08-12,-0.00036723287279305517,0.0011978067778128931,0.0033702625495031224
2015-08-13,-0.0020792120460280117,-0.0012443793779399748,0.018222278547613824
2015-08-14,-0.0003679408052060795,0.003642097042361847,0.0026389930841606013
2015-08-17,0.001839162169436248,0.005587080892464735,0.04869422505161958
2015-08-18,-0.0018357858615286604,-0.0028966037603357364,0.022471468870960187
2015-08-19,0.0035563593879168742,-0.007905520049290349,-0.02098032399177252
2015-08-20,0.0008551403936458701,-0.020881442439903863,-0.05120474567775368
2015-08-21,0.0015868157216505363,-0.03010202996663125,-0.047113613026361856
2015-08-24,-0.00024362098849661784,-0.042107225391280534,-0.05156653613722739
2015-08-25,-0.0032919174543645235,-0.011767850946285074,0.005299957738899019
2015-08-26,-0.004281178692489451,0.038393511577951456,0.021860631008791875
2015-08-27,0.0013513498747281805,0.02473573060064438,0.08072407396744574
2015-08-28,0.0004906667721091829,4.987114325238906e-05,0.022593474526899193
2015-08-31,-0.0013488001914484515,-0.008078997829198076,0.00233425311787383
2015-09-01,0.0024356551335389387,-0.029847692274360904,-0.04187746789935942
2015-09-02,-0.0007360606393479463,0.018980632280550358,0.0379667326201818
2015-09-03,0.0007366028236932554,0.0007169520238745619,-0.008559158628931418
2015-09-04,0.0024550522343493864,-0.015136737714953719,-0.014822516253377382
2015-09-08,-0.0024490397139277365,0.025130888659255834,0.0257924872165749
2015-09-09,-0.00024417858388470215,-0.013371748094093916,0.002981841490309778
2015-09-10,-0.0020880124290971747,0.005441653656882872,-0.0017275792568650639
2015-09-11,0.0020923813473567865,0.0045442613900192885,0.007083127758706009
2015-09-14,0.00024423822162789044,-0.0037104814239645734,0.011788685834209334
2015-09-15,-0.004172633874273246,0.012499707047599173,0.0015008533688181114
2015-09-16,-0.0006165439596165223,0.008666425299908687,0.03423117949694654
2015-09-17,0.005673707438903053,-0.0022480797975530376,-0.000686427307326376
2015-09-18,0.0028206889627240272,-0.01634150967773862,-0.005532854221774852
2015-09-21,-0.0036695438713802986,0.005167933381848178,0.013736467307306599
2015-09-22,0.0018416576867481549,-0.012980049079133749,-0.012339109416155347
2015-09-23,0.0,-0.0015985510226501631,0.000459842504490382
2015-09-24,0.0003678335626695617,-0.003615735365826711,0.007890882645230857
2015-09-25,-0.0018370847087382236,-0.0002593725713316841,-0.02360137483948066
2015-09-28,0.0025770236987519013,-0.02509703031990973,-0.03300761554870424
2015-09-29,0.0007338978435929011,0.0005849187229287622,-0.00716505256437161
2015-09-30,0.001956477069309681,0.018658258826407925,0.007095082009808129
2015-10-01,0.0005380002679167273,0.0026093955150587878,-0.03429950833940998
2015-10-02,0.00378951844484976,0.014937777345231718,0.032057758124643954
2015-10-05,-0.0038966636946798916,0.01779463532589398,-0.005735797824596434
2015-10-06,0.0013448235663591213,-0.003426011912423088,-0.01905337856419076
2015-10-07,0.0,0.008190640569804453,-0.03934404066335062
2015-10-08,-0.0015867339827309035,0.00902664477669779,-0.022590068231747584
2015-10-09,-0.00012278469051407725,0.0005963144689236088,-0.02659664782558413
2015-10-12,0.0017122506374500635,0.0009438581215839292,-0.023154721971044956
2015-10-13,0.00061002293963619,-0.006302174608923905,0.017023869860745666
2015-10-14,0.003660640092264744,-0.004794476768581579,-0.010809577491181055
2015-10-15,-0.0019453008685345052,0.015354899620007911,0.020426012486898237
2015-10-16,-0.0003657761480438948,0.004546498290238121,0.025755735523108614
2015-10-19,0.0,0.0004921913550417489,0.00480158072748571
2015-10-20,-0.0015835781781009528,-0.0012786203434029808,-0.06606755350432658
2015-10-21,0.001830671153666863,-0.006203537784263857,-0.013800880426347861
2015-10-22,0.0017050683141355272,0.016893542933726025,0.0077586303749297425
2015-10-23,-0.002553153953092191,0.010962195575631384,-0.01242211222596079
2015-10-26,0.0010972547221788087,-0.0024579639382804608,0.02950887527409196
2015-10-27,0.00024401136147367275,-0.0019324977676576927,-0.022809699646425874
2015-10-28,-0.00280148068929309,0.011374382857243015,0.012407945034625278
2015-10-29,-0.003540208586122473,-0.0005742258342198436,-0.006245254663083899
2015-10-30,0.00220559816993382,-0.004309604122363475,-0.022208650663342766
2015-11-02,-0.0019729162501607167,0.011830949114213452,0.03315139413174362
2015-11-03,-0.0017187264903156807,0.0028995066728028096,-0.025445558566223325
2015-11-04,0.0006144583606142451,-0.0030330697798474082,0.11173506172895453
2015-11-05,-0.0018427543550608716,-0.0009982889566166886,0.0006043683865557536
2015-11-06,-0.003940280955099573,-0.0005237287232499055,0.0025456895572166793
2015-11-09,-0.0008651834619602949,-0.00933141704496887,-0.030254799225420848
2015-11-10,0.0011143897034044947,0.002306856142004543,-0.0391869859962497
2015-11-11,0.00012338335671624456,-0.00393150357859795,0.011916854312549408
2015-11-12,0.00012330388090453503,-0.013959668252136126,-0.028026284636262333
2015-11-13,0.0018527352386863427,-0.01122847579931796,-0.02700290247242554
2015-11-16,0.0,0.015206757480157096,0.03436451812394292
2015-11-17,0.0011099188383072445,-0.0007292736333668337,-0.0014463979691021756
2015-11-18,-0.000492721879061353,0.015866099941755474,0.033037326654939525
2015-11-19,0.0013555249514067835,-0.000862856646905219,0.0033021410176179433
2015-11-20,-0.0002455087137672729,0.0036443786916642296,-0.008070393546729338
2015-11-23,0.000368993674101592,-0.0011463890744832783,-0.010272166508136338
2015-11-24,0.0003691135413219637,0.0013390324654412034,0.0022961761034103745
2015-11-25,0.00012346156021125765,-0.00014323864044529788,0.052187810783939304
2015-11-27,0.0004917384989926443,0.0011465951768372395,0.008578708564050963
2015-11-30,-0.0004914968110883988,-0.004151668977879663,-0.005828773569144241
2015-12-01,0.0037829580885033742,0.009535733766159016,0.03009640513952827
2015-12-02,-0.0012275806434141057,-0.010204865589067746,-0.021923391675773063
2015-12-03,-0.007745081807976839,-0.014003175864616302,0.0031036038358105422
2015-12-04,0.003964300463575432,0.019502913208033767,-0.010012412396463
2015-12-07,0.0017282694896392226,-0.006058218271136062,0.003255441103328094
2015-12-08,0.00024652447481043893,-0.006719522881891815,-0.01908015011055786
2015-12-09,-0.00036950382239275825,-0.007779806550454738,-0.009703589724369799
2015-12-10,-0.00012276588469062322,0.0025812975276131578,0.011357503870956798
2015-12-11,0.0027108372868376307,-0.019381611352310313,-0.044259422857554354
2015-12-14,-0.004670282101493006,0.0050526649957927106,0.007188217785247586
2015-12-15,-0.0011113770214391527,0.010498173282672996,0.011483228662796385
2015-12-16,-0.0011125494085091336,0.014631615272000964,0.06069926383234869
2015-12-17,0.0021033804355949925,-0.015238154585856756,-0.004775935638145934
2015-12-18,0.002223285995425872,-0.017814842843538514,-0.01255404258485504
2015-12-21,-0.0011086015149821549,0.008248759098302028,0.009112170445755297
2015-12-22,-0.0013575564904937387,0.009074708072239757,-0.011222896648004466
2015-12-23,0.00012383839013163644,0.012383320477028947,-0.001087238493853948
2015-12-24,0.0007434510613726353,-0.0016505687600958385,0.003787586036986701
2015-12-28,0.0,-0.0022848559326396067,-0.007026053028503343
2015-12-29,-0.0030938530892099525,0.010671821019422323,0.03599040660703223
2015-12-30,0.0006206395510375273,-0.007087973832241912,0.003794452891639599
2015-12-31,0.0019850586760463695,-0.010003281839334743,0.008064193426244648
2016-01-04,-0.0004954256742629726,-0.013979197885360173,-0.06916383417344563
2016-01-05,0.0012394986386670137,0.0016909932841069342,8.951501876963697e-05
2016-01-06,0.0044545581668371526,-0.012613805092927644,-0.019648196488239345
2016-01-07,0.00012225938661103442,-0.023991849203714333,-0.015476613580219345
2016-01-08,0.0012318772456758609,-0.010976468536262551,-0.021562746019443524
2016-01-11,-0.004182452795345459,0.0009901254344353294,-0.014928912731952182
2016-01-12,0.002594048646402669,0.008068337848351481,0.01019968109607805
2016-01-13,0.0024642822530871467,-0.024940922041394087,-0.04600657570629507
2016-01-14,-0.0012293030536045801,0.0164167844262344,0.029304524761110118
2016-01-15,0.0017230024424006452,-0.0214661904176785,-0.005771584676250496
2016-01-19,-0.0012279997678389387,0.0013314542379101457,-0.0013171814898143008
2016-01-20,0.0011060940064064884,-0.012815337945265015,-0.02940598345394596
2016-01-21,-0.0006137894728811544,0.005602360781115312,0.006391513633018819
2016-01-22,-0.00036872888922134806,0.020514994646500417,0.012901930307042342
2016-01-25,0.0,-0.015116438691265888,-0.030461596504509303
2016-01-26,0.0014755868840399256,0.013642983268246756,-0.014359893464118478
2016-01-27,0.0,-0.010883104757079765,-0.028363311180212625
2016-01-28,0.0007374053904563027,0.005209101482186451,0.00866696594809202
2016-01-29,0.002945162072814922,0.024377391024048345,0.007907252180474389
2016-02-01,-0.002036501914622013,-0.0003614820971530319,0.030020838930620908
2016-02-02,0.003440536858249965,-0.01802222558900879,-0.07190002137704643
2016-02-03,0.0007352539041198813,0.0059951664042250385,-0.05088083130264043
2016-02-04,0.0007342714469240619,0.0015686716775855647,0.010664105137480506
2016-02-05,-0.0009781208513672812,-0.01905048086006167,-0.07260598006471042
2016-02-08,0.004282781230079857,-0.013461297529757,-0.08985239514773324
2016-02-09,-0.00012220112543337436,5.407739666329903e-05,0.0017568447590106118
2016-02-10,0.002072575446075975,-0.0008629465902335598,-0.03089374112383303
2016-02-11,0.0006082463381968939,-0.013007936763020256,0.04733064290572564
2016-02-12,-0.0032826591666975657,0.02061686589193701,0.0037881413094784655
2016-02-16,-0.0014628900664972466,0.016878549640685137,0.027343852480015807
2016-02-17,-0.00024443497367532263,0.01633440856697632,0.08706565860035376
2016-02-18,0.0034206554654099275,-0.00409609048614934,-0.011323158733693717
2016-02-19,-0.0013388167593179068,-0.0004684778126947675,-0.0011392968371775059
2016-02-22,0.00024291778822305155,0.01447909168482564,0.06699479062990088
2016-02-23,0.0006097587069817667,-0.012629207970473066,-0.0029818286241705128
2016-02-24,0.0007304595007882053,0.0045759343665912056,0.010101004393246793
2016-02-25,0.0014613610102824914,0.01211155892056448,0.047094914915335684
2016-02-26,-0.0009721705434773131,-0.0023015231334776454,0.015525816600528097
2016-02-29,0.0006078288048538827,-0.007842209512146425,0.008353468768718342
2016-03-01,-0.003350381878368447,0.023506683921932447,-0.029073080259574557
2016-03-02,-0.0006111394046021124,0.004492445806155265,0.010678823954507921
2016-03-03,0.0004895508593045772,0.003919551289368162,0.039290607872446426
2016-03-04,-0.000489311316529073,0.003253495024812425,0.02707681972740761
2016-03-07,-0.00024493300363814807,0.0007983645852296384,0.021140033080221166
2016-03-08,0.0033040642549964083,-0.010917978775805137,-0.013103370952345483
2016-03-09,-0.001707732489803826,0.004939732129824792,0.030207303417474796
2016-03-10,-0.0004882636696832421,0.0008022966126344233,-0.01696052509474255
2016-03-11,-0.0013445303215517956,0.016137380071718832,0.011307091998520313
2016-03-14,0.002203584217004506,-0.001282378128552697,0.036867487272411736
2016-03-15,-0.0009776788087898503,-0.0016297443265966827,0.014826854254383681
2016-03-16,0.0039110153316008756,0.005787543518259275,0.01644223390939903
2016-03-17,0.0021915638343783517,0.006343754970661752,0.02005139734476491
2016-03-18,0.0008506197636382051,0.003929880759151239,0.028094340456043643
2016-03-21,-0.0018208858079051815,0.001418720020806452,0.023975234953553137
2016-03-22,-0.0002431274054652821,-0.0005374577430558025,-0.01711979903690175
2016-03-23,0.0021894309002707946,-0.006599259214007724,-0.04977800018235601
2016-03-24,-0.0012135889693924984,-0.0004430504698283988,0.0232275906570083
2016-03-28,0.0004857123428292365,0.0005907594024181506,0.011020873910291051
2016-03-29,0.004128960143296112,0.009250150171966842,-0.0005646003647661324
2016-03-30,-0.00036243879988695493,0.004387845744538543,-0.014078972960765879
2016-03-31,0.0019359939813967664,-0.0024271397045706466,0.012693337980441255
2016-04-01,0.0011248762626776543,0.00681208805467759,0.03403399570678456
2016-04-04,0.0,-0.0032381516942362465,0.039563979070301736
2016-04-05,0.0018130339155508768,-0.009987409881475173,0.03433343457363125
2016-04-06,-0.0004823608205370977,0.010920893562448075,0.038947853163352475
2016-04-07,0.003259400208283747,-0.01196606948703316,-0.030969800698537053
2016-04-08,-0.000842568514148323,0.002696775673379559,-0.02772166475041915
2016-04-11,-0.00011952181365992853,-0.0023473558325175503,-0.0005998457768249255
2016-04-12,-0.0015656751776783606,0.009313372240548068,-0.008402652353309281
2016-04-13,0.0006029600499886101,0.01010073628667052,0.0270760454618868
2016-04-14,-0.0008446893158301494,4.813265220438012e-05,-0.010489893292484176
2016-04-15,0.0022927340725065193,-0.0011058723683916583,0.010521694235412493
2016-04-18,-0.00036134545808197416,0.007026835763443096,-0.002475334060495493
2016-04-19,0.0006026252687691969,0.003154400390696477,-0.02564203697895895
2016-04-20,-0.0027683271781598906,0.0009527379850440276,0.010510619221744344
2016-04-21,-0.0012063168627047816,-0.005378540141631416,-0.006720777009723511
2016-04-22,-0.0003632580004840902,0.0,0.021990432529629622
2016-04-25,-0.0012089586389943952,-0.0017226643150931586,-0.007605979610801672
2016-04-26,-0.00145158529868461,0.0014861953786728943,0.007624509088934195
2016-04-27,0.0030302357935922952,0.002057831476909522,-0.008946136908751234
2016-04-28,0.0018119403513709997,-0.009075481011675102,-0.014952135009967504
2016-04-29,0.0007245196978986623,-0.005398899700769011,-0.028056989923414988
2016-05-02,-0.0017644631372363273,0.007948132880389425,0.004319697802968259
2016-05-03,0.002782445231223063,-0.008702965720183697,-0.03920601056164674
2016-05-04,0.00036252902476729965,-0.005578107302294022,-0.04201105333661326
2016-05-05,0.0018087696640181061,-0.00019507509600702466,-0.04955961442777834
2016-05-06,-0.0004808004493401796,0.003658920765082563,0.016073354609201562
2016-05-09,0.0007222275416070012,0.0008264485958076051,-0.02796256243720341
2016-05-10,0.0,0.012433631298303327,-0.0011008885097381071
2016-05-11,0.00024052758929893336,-0.009354636100569746,0.0012937597581215154
2016-05-12,0.000120543644425819,0.0002905449252039727,-0.00803978103371572
2016-05-13,0.0010823539262143633,-0.008714164693214621,0.001592002938870074
2016-05-16,-0.0021624290852910732,0.00986529978435513,0.003275341382076302
2016-05-17,-0.0007224129817495761,-0.009333437945769352,-0.01742759842604591
2016-05-18,-0.0047012131604277085,0.00029262139634633755,0.03180885470243422
2016-05-19,0.0010899910752242281,-0.0034649102919522834,0.01913147353519906
2016-05-20,0.0,0.006317516512241994,0.023558406194412074
2016-05-23,0.00024168748399056028,-0.0013627739951667106,-0.01843105074925866
2016-05-24,-0.00048375471116202107,0.01296217730673499,0.007816075741021722
2016-05-25,-0.0003628984858551343,0.006783240189782047,0.0076637497781955055
2016-05-26,0.0016949486306634398,0.0002868575120917871,0.02522997924071091
2016-05-27,-0.00036328416325392965,0.004299134281090744,-0.00923954578720032
2016-05-31,0.0008470612174504843,-0.0019026517218077021,0.0008518675345341453
2016-06-01,0.0003508355651062889,0.0020493246933670495,-0.016440468601288782
2016-06-02,0.0019350532457205194,0.0030437225438337823,-0.0027327356754038856
2016-06-03,0.006278926218210579,-0.00298727399082388,0.00013700139934802458
2016-06-06,-0.0015605360397046297,0.005088529486565907,0.007717276207808599
2016-06-07,0.00012039931207419308,0.0015611562780140087,0.05283668197567204
2016-06-08,0.001202432610351467,0.003260013926768668,0.013686831518021192
2016-06-09,0.0009594015232765596,-0.0013657673979756701,-0.026154878987485475
2016-06-10,0.000959341744539044,-0.009477505252592278,-0.0460847232525351
2016-06-13,0.00023940616962336847,-0.007711825994173971,-0.00420496739684062
2016-06-14,-0.0001193063937247052,-0.001966846512460374,-0.013356605490256634
2016-06-15,0.0022758646328624454,-0.0013937610949978918,0.012746565418183309
2016-06-16,0.001075058472065571,0.0029841750316164095,0.0010565546173815221
2016-06-17,-0.0014318923307946596,-0.003724262024133007,-0.011288062840889457
2016-06-20,-0.00227224564304096,0.006440185759910344,0.019631474173017693
2016-06-21,-0.0013174794754458041,0.002838377441630291,-0.0004096198348979563
2016-06-22,0.0003600994341461661,-0.0016308810160705622,-0.10450341756812143
2016-06-23,-0.0017997261895175143,0.01302222205006176,-0.001322128315258908
2016-06-24,0.005648115412793198,-0.03590887248801766,-0.016547827629193046
2016-06-27,0.005017554556688619,-0.017909955237010666,0.027957518513328727
2016-06-28,0.001188836493487111,0.018036078798803423,0.016318349791359932
2016-06-29,-0.0003564403064960642,0.017027690603703904,0.041627392999816326
2016-06-30,0.001306237617708872,0.01364569711018171,0.009943412480724279
2016-07-01,0.0027816804623630453,0.002100032811409358,0.019879378262587677
2016-07-05,0.003436751550588646,-0.00719297196155777,-0.011639738141737244
2016-07-06,0.0017723288099862344,0.00599783280038646,0.002149711537805965
2016-07-07,-0.0016512952233892486,-0.000620121922565886,0.006994990541306256
2016-07-08,0.0025983478934075155,0.014890280255643873,0.0038899525017721537
2016-07-11,-0.002944794172123344,0.003527064385646428,0.036903805062947104
2016-07-12,-0.00401664469052776,0.007263619065398741,-0.0005783013468687592
